,Timestamp,value,classification,date,Trade_date
1882,2023-04-01 05:30:00,61,Greed,2023-04-01,2023-04-01
1883,2023-04-02 05:30:00,63,Greed,2023-04-02,2023-04-02
1884,2023-04-03 05:30:00,63,Greed,2023-04-03,2023-04-03
1885,2023-04-04 05:30:00,62,Greed,2023-04-04,2023-04-04
1886,2023-04-05 05:30:00,62,Greed,2023-04-05,2023-04-05
1887,2023-04-06 05:30:00,63,Greed,2023-04-06,2023-04-06
1888,2023-04-07 05:30:00,64,Greed,2023-04-07,2023-04-07
1889,2023-04-08 05:30:00,61,Greed,2023-04-08,2023-04-08
1890,2023-04-09 05:30:00,61,Greed,2023-04-09,2023-04-09
1891,2023-04-10 05:30:00,62,Greed,2023-04-10,2023-04-10
1892,2023-04-11 05:30:00,68,Greed,2023-04-11,2023-04-11
1893,2023-04-12 05:30:00,65,Greed,2023-04-12,2023-04-12
1894,2023-04-13 05:30:00,61,Greed,2023-04-13,2023-04-13
1895,2023-04-14 05:30:00,68,Greed,2023-04-14,2023-04-14
1896,2023-04-15 05:30:00,68,Greed,2023-04-15,2023-04-15
1897,2023-04-16 05:30:00,68,Greed,2023-04-16,2023-04-16
1898,2023-04-17 05:30:00,69,Greed,2023-04-17,2023-04-17
1899,2023-04-18 05:30:00,58,Greed,2023-04-18,2023-04-18
1900,2023-04-19 05:30:00,63,Greed,2023-04-19,2023-04-19
1901,2023-04-20 05:30:00,52,Neutral,2023-04-20,2023-04-20
1902,2023-04-21 05:30:00,50,Neutral,2023-04-21,2023-04-21
1903,2023-04-22 05:30:00,53,Neutral,2023-04-22,2023-04-22
1904,2023-04-23 05:30:00,56,Greed,2023-04-23,2023-04-23
1905,2023-04-24 05:30:00,53,Neutral,2023-04-24,2023-04-24
1906,2023-04-25 05:30:00,53,Neutral,2023-04-25,2023-04-25
1907,2023-04-26 05:30:00,56,Greed,2023-04-26,2023-04-26
1908,2023-04-27 05:30:00,59,Greed,2023-04-27,2023-04-27
1909,2023-04-28 05:30:00,64,Greed,2023-04-28,2023-04-28
1910,2023-04-29 05:30:00,64,Greed,2023-04-29,2023-04-29
1911,2023-04-30 05:30:00,60,Greed,2023-04-30,2023-04-30
1912,2023-05-01 05:30:00,63,Greed,2023-05-01,2023-05-01
1913,2023-05-02 05:30:00,55,Greed,2023-05-02,2023-05-02
1914,2023-05-03 05:30:00,64,Greed,2023-05-03,2023-05-03
1915,2023-05-04 05:30:00,64,Greed,2023-05-04,2023-05-04
1916,2023-05-05 05:30:00,61,Greed,2023-05-05,2023-05-05
1917,2023-05-06 05:30:00,60,Greed,2023-05-06,2023-05-06
1918,2023-05-07 05:30:00,64,Greed,2023-05-07,2023-05-07
1919,2023-05-08 05:30:00,60,Greed,2023-05-08,2023-05-08
1920,2023-05-09 05:30:00,51,Neutral,2023-05-09,2023-05-09
1921,2023-05-10 05:30:00,52,Neutral,2023-05-10,2023-05-10
1922,2023-05-11 05:30:00,52,Neutral,2023-05-11,2023-05-11
1923,2023-05-12 05:30:00,49,Neutral,2023-05-12,2023-05-12
1924,2023-05-13 05:30:00,48,Neutral,2023-05-13,2023-05-13
1925,2023-05-14 05:30:00,48,Neutral,2023-05-14,2023-05-14
1926,2023-05-15 05:30:00,50,Neutral,2023-05-15,2023-05-15
1927,2023-05-16 05:30:00,54,Neutral,2023-05-16,2023-05-16
1928,2023-05-17 05:30:00,50,Neutral,2023-05-17,2023-05-17
1929,2023-05-18 05:30:00,51,Neutral,2023-05-18,2023-05-18
1930,2023-05-19 05:30:00,48,Neutral,2023-05-19,2023-05-19
1931,2023-05-20 05:30:00,48,Neutral,2023-05-20,2023-05-20
1932,2023-05-21 05:30:00,52,Neutral,2023-05-21,2023-05-21
1933,2023-05-22 05:30:00,49,Neutral,2023-05-22,2023-05-22
1934,2023-05-23 05:30:00,50,Neutral,2023-05-23,2023-05-23
1935,2023-05-24 05:30:00,50,Neutral,2023-05-24,2023-05-24
1936,2023-05-25 05:30:00,51,Neutral,2023-05-25,2023-05-25
1937,2023-05-26 05:30:00,49,Neutral,2023-05-26,2023-05-26
1938,2023-05-27 05:30:00,48,Neutral,2023-05-27,2023-05-27
1939,2023-05-28 05:30:00,50,Neutral,2023-05-28,2023-05-28
1940,2023-05-29 05:30:00,52,Neutral,2023-05-29,2023-05-29
1941,2023-05-30 05:30:00,51,Neutral,2023-05-30,2023-05-30
1942,2023-05-31 05:30:00,51,Neutral,2023-05-31,2023-05-31
1943,2023-06-01 05:30:00,52,Neutral,2023-06-01,2023-06-01
1944,2023-06-02 05:30:00,50,Neutral,2023-06-02,2023-06-02
1945,2023-06-03 05:30:00,53,Neutral,2023-06-03,2023-06-03
1946,2023-06-04 05:30:00,52,Neutral,2023-06-04,2023-06-04
1947,2023-06-05 05:30:00,53,Neutral,2023-06-05,2023-06-05
1948,2023-06-06 05:30:00,44,Fear,2023-06-06,2023-06-06
1949,2023-06-07 05:30:00,53,Neutral,2023-06-07,2023-06-07
1950,2023-06-08 05:30:00,50,Neutral,2023-06-08,2023-06-08
1951,2023-06-09 05:30:00,50,Neutral,2023-06-09,2023-06-09
1952,2023-06-10 05:30:00,49,Neutral,2023-06-10,2023-06-10
1953,2023-06-11 05:30:00,47,Neutral,2023-06-11,2023-06-11
1954,2023-06-12 05:30:00,47,Neutral,2023-06-12,2023-06-12
1955,2023-06-13 05:30:00,45,Neutral,2023-06-13,2023-06-13
1956,2023-06-14 05:30:00,46,Neutral,2023-06-14,2023-06-14
1957,2023-06-15 05:30:00,41,Fear,2023-06-15,2023-06-15
1958,2023-06-16 05:30:00,47,Neutral,2023-06-16,2023-06-16
1959,2023-06-17 05:30:00,47,Neutral,2023-06-17,2023-06-17
1960,2023-06-18 05:30:00,49,Neutral,2023-06-18,2023-06-18
1961,2023-06-19 05:30:00,47,Neutral,2023-06-19,2023-06-19
1962,2023-06-20 05:30:00,49,Neutral,2023-06-20,2023-06-20
1963,2023-06-21 05:30:00,59,Greed,2023-06-21,2023-06-21
1964,2023-06-22 05:30:00,65,Greed,2023-06-22,2023-06-22
1965,2023-06-23 05:30:00,65,Greed,2023-06-23,2023-06-23
1966,2023-06-24 05:30:00,62,Greed,2023-06-24,2023-06-24
1967,2023-06-25 05:30:00,64,Greed,2023-06-25,2023-06-25
1968,2023-06-26 05:30:00,55,Greed,2023-06-26,2023-06-26
1969,2023-06-27 05:30:00,59,Greed,2023-06-27,2023-06-27
1970,2023-06-28 05:30:00,62,Greed,2023-06-28,2023-06-28
1971,2023-06-29 05:30:00,54,Neutral,2023-06-29,2023-06-29
1972,2023-06-30 05:30:00,56,Greed,2023-06-30,2023-06-30
1973,2023-07-01 05:30:00,59,Greed,2023-07-01,2023-07-01
1974,2023-07-02 05:30:00,63,Greed,2023-07-02,2023-07-02
1975,2023-07-03 05:30:00,62,Greed,2023-07-03,2023-07-03
1976,2023-07-04 05:30:00,64,Greed,2023-07-04,2023-07-04
1977,2023-07-05 05:30:00,61,Greed,2023-07-05,2023-07-05
1978,2023-07-06 05:30:00,56,Greed,2023-07-06,2023-07-06
1979,2023-07-07 05:30:00,55,Greed,2023-07-07,2023-07-07
1980,2023-07-08 05:30:00,58,Greed,2023-07-08,2023-07-08
1981,2023-07-09 05:30:00,55,Greed,2023-07-09,2023-07-09
1982,2023-07-10 05:30:00,56,Greed,2023-07-10,2023-07-10
1983,2023-07-11 05:30:00,57,Greed,2023-07-11,2023-07-11
1984,2023-07-12 05:30:00,64,Greed,2023-07-12,2023-07-12
1985,2023-07-13 05:30:00,57,Greed,2023-07-13,2023-07-13
1986,2023-07-14 05:30:00,60,Greed,2023-07-14,2023-07-14
1987,2023-07-15 05:30:00,56,Greed,2023-07-15,2023-07-15
1988,2023-07-16 05:30:00,57,Greed,2023-07-16,2023-07-16
1989,2023-07-17 05:30:00,54,Neutral,2023-07-17,2023-07-17
1990,2023-07-18 05:30:00,56,Greed,2023-07-18,2023-07-18
1991,2023-07-19 05:30:00,50,Neutral,2023-07-19,2023-07-19
1992,2023-07-20 05:30:00,56,Greed,2023-07-20,2023-07-20
1993,2023-07-21 05:30:00,50,Neutral,2023-07-21,2023-07-21
1994,2023-07-22 05:30:00,52,Neutral,2023-07-22,2023-07-22
1995,2023-07-23 05:30:00,54,Neutral,2023-07-23,2023-07-23
1996,2023-07-24 05:30:00,55,Greed,2023-07-24,2023-07-24
1997,2023-07-25 05:30:00,50,Neutral,2023-07-25,2023-07-25
1998,2023-07-26 05:30:00,51,Neutral,2023-07-26,2023-07-26
1999,2023-07-27 05:30:00,51,Neutral,2023-07-27,2023-07-27
2000,2023-07-28 05:30:00,52,Neutral,2023-07-28,2023-07-28
2001,2023-07-29 05:30:00,52,Neutral,2023-07-29,2023-07-29
2002,2023-07-30 05:30:00,52,Neutral,2023-07-30,2023-07-30
2003,2023-07-31 05:30:00,50,Neutral,2023-07-31,2023-07-31
2004,2023-08-01 05:30:00,53,Neutral,2023-08-01,2023-08-01
2005,2023-08-02 05:30:00,53,Neutral,2023-08-02,2023-08-02
2006,2023-08-03 05:30:00,52,Neutral,2023-08-03,2023-08-03
2007,2023-08-04 05:30:00,54,Neutral,2023-08-04,2023-08-04
2008,2023-08-05 05:30:00,50,Neutral,2023-08-05,2023-08-05
2009,2023-08-06 05:30:00,49,Neutral,2023-08-06,2023-08-06
2010,2023-08-07 05:30:00,49,Neutral,2023-08-07,2023-08-07
2011,2023-08-08 05:30:00,54,Neutral,2023-08-08,2023-08-08
2012,2023-08-09 05:30:00,50,Neutral,2023-08-09,2023-08-09
2013,2023-08-10 05:30:00,53,Neutral,2023-08-10,2023-08-10
2014,2023-08-11 05:30:00,51,Neutral,2023-08-11,2023-08-11
2015,2023-08-12 05:30:00,54,Neutral,2023-08-12,2023-08-12
2016,2023-08-13 05:30:00,54,Neutral,2023-08-13,2023-08-13
2017,2023-08-14 05:30:00,50,Neutral,2023-08-14,2023-08-14
2018,2023-08-15 05:30:00,53,Neutral,2023-08-15,2023-08-15
2019,2023-08-16 05:30:00,52,Neutral,2023-08-16,2023-08-16
2020,2023-08-17 05:30:00,50,Neutral,2023-08-17,2023-08-17
2021,2023-08-18 05:30:00,37,Fear,2023-08-18,2023-08-18
2022,2023-08-19 05:30:00,39,Fear,2023-08-19,2023-08-19
2023,2023-08-20 05:30:00,37,Fear,2023-08-20,2023-08-20
2024,2023-08-21 05:30:00,38,Fear,2023-08-21,2023-08-21
2025,2023-08-22 05:30:00,37,Fear,2023-08-22,2023-08-22
2026,2023-08-23 05:30:00,37,Fear,2023-08-23,2023-08-23
2027,2023-08-24 05:30:00,41,Fear,2023-08-24,2023-08-24
2028,2023-08-25 05:30:00,39,Fear,2023-08-25,2023-08-25
2029,2023-08-26 05:30:00,38,Fear,2023-08-26,2023-08-26
2030,2023-08-27 05:30:00,38,Fear,2023-08-27,2023-08-27
2031,2023-08-28 05:30:00,39,Fear,2023-08-28,2023-08-28
2032,2023-08-29 05:30:00,39,Fear,2023-08-29,2023-08-29
2033,2023-08-30 05:30:00,49,Neutral,2023-08-30,2023-08-30
2034,2023-08-31 05:30:00,52,Neutral,2023-08-31,2023-08-31
2035,2023-09-01 05:30:00,40,Fear,2023-09-01,2023-09-01
2036,2023-09-02 05:30:00,39,Fear,2023-09-02,2023-09-02
2037,2023-09-03 05:30:00,40,Fear,2023-09-03,2023-09-03
2038,2023-09-04 05:30:00,40,Fear,2023-09-04,2023-09-04
2039,2023-09-05 05:30:00,40,Fear,2023-09-05,2023-09-05
2040,2023-09-06 05:30:00,42,Fear,2023-09-06,2023-09-06
2041,2023-09-07 05:30:00,41,Fear,2023-09-07,2023-09-07
2042,2023-09-08 05:30:00,46,Neutral,2023-09-08,2023-09-08
2043,2023-09-09 05:30:00,41,Fear,2023-09-09,2023-09-09
2044,2023-09-10 05:30:00,40,Fear,2023-09-10,2023-09-10
2045,2023-09-11 05:30:00,40,Fear,2023-09-11,2023-09-11
2046,2023-09-12 05:30:00,30,Fear,2023-09-12,2023-09-12
2047,2023-09-13 05:30:00,41,Fear,2023-09-13,2023-09-13
2048,2023-09-14 05:30:00,45,Neutral,2023-09-14,2023-09-14
2049,2023-09-15 05:30:00,45,Neutral,2023-09-15,2023-09-15
2050,2023-09-16 05:30:00,43,Fear,2023-09-16,2023-09-16
2051,2023-09-17 05:30:00,46,Neutral,2023-09-17,2023-09-17
2052,2023-09-18 05:30:00,46,Neutral,2023-09-18,2023-09-18
2053,2023-09-19 05:30:00,46,Neutral,2023-09-19,2023-09-19
2054,2023-09-20 05:30:00,47,Neutral,2023-09-20,2023-09-20
2055,2023-09-21 05:30:00,47,Neutral,2023-09-21,2023-09-21
2056,2023-09-22 05:30:00,43,Fear,2023-09-22,2023-09-22
2057,2023-09-23 05:30:00,47,Neutral,2023-09-23,2023-09-23
2058,2023-09-24 05:30:00,44,Fear,2023-09-24,2023-09-24
2059,2023-09-25 05:30:00,47,Neutral,2023-09-25,2023-09-25
2060,2023-09-26 05:30:00,46,Neutral,2023-09-26,2023-09-26
2061,2023-09-27 05:30:00,44,Fear,2023-09-27,2023-09-27
2062,2023-09-28 05:30:00,46,Neutral,2023-09-28,2023-09-28
2063,2023-09-29 05:30:00,48,Neutral,2023-09-29,2023-09-29
2064,2023-09-30 05:30:00,47,Neutral,2023-09-30,2023-09-30
2065,2023-10-01 05:30:00,48,Neutral,2023-10-01,2023-10-01
2066,2023-10-02 05:30:00,50,Neutral,2023-10-02,2023-10-02
2067,2023-10-03 05:30:00,50,Neutral,2023-10-03,2023-10-03
2068,2023-10-04 05:30:00,49,Neutral,2023-10-04,2023-10-04
2069,2023-10-05 05:30:00,48,Neutral,2023-10-05,2023-10-05
2070,2023-10-06 05:30:00,50,Neutral,2023-10-06,2023-10-06
2071,2023-10-07 05:30:00,49,Neutral,2023-10-07,2023-10-07
2072,2023-10-08 05:30:00,50,Neutral,2023-10-08,2023-10-08
2073,2023-10-09 05:30:00,50,Neutral,2023-10-09,2023-10-09
2074,2023-10-10 05:30:00,50,Neutral,2023-10-10,2023-10-10
2075,2023-10-11 05:30:00,47,Neutral,2023-10-11,2023-10-11
2076,2023-10-12 05:30:00,45,Neutral,2023-10-12,2023-10-12
2077,2023-10-13 05:30:00,44,Fear,2023-10-13,2023-10-13
2078,2023-10-14 05:30:00,47,Neutral,2023-10-14,2023-10-14
2079,2023-10-15 05:30:00,45,Neutral,2023-10-15,2023-10-15
2080,2023-10-16 05:30:00,47,Neutral,2023-10-16,2023-10-16
2081,2023-10-17 05:30:00,52,Neutral,2023-10-17,2023-10-17
2082,2023-10-18 05:30:00,50,Neutral,2023-10-18,2023-10-18
2083,2023-10-19 05:30:00,52,Neutral,2023-10-19,2023-10-19
2084,2023-10-20 05:30:00,53,Neutral,2023-10-20,2023-10-20
2085,2023-10-21 05:30:00,63,Greed,2023-10-21,2023-10-21
2086,2023-10-22 05:30:00,53,Neutral,2023-10-22,2023-10-22
2087,2023-10-23 05:30:00,53,Neutral,2023-10-23,2023-10-23
2088,2023-10-24 05:30:00,66,Greed,2023-10-24,2023-10-24
2089,2023-10-25 05:30:00,72,Greed,2023-10-25,2023-10-25
2090,2023-10-26 05:30:00,71,Greed,2023-10-26,2023-10-26
2091,2023-10-27 05:30:00,70,Greed,2023-10-27,2023-10-27
2092,2023-10-28 05:30:00,65,Greed,2023-10-28,2023-10-28
2093,2023-10-29 05:30:00,72,Greed,2023-10-29,2023-10-29
2094,2023-10-30 05:30:00,68,Greed,2023-10-30,2023-10-30
2095,2023-10-31 05:30:00,66,Greed,2023-10-31,2023-10-31
2096,2023-11-01 05:30:00,66,Greed,2023-11-01,2023-11-01
2097,2023-11-02 05:30:00,72,Greed,2023-11-02,2023-11-02
2098,2023-11-03 05:30:00,65,Greed,2023-11-03,2023-11-03
2099,2023-11-04 05:30:00,68,Greed,2023-11-04,2023-11-04
2100,2023-11-05 05:30:00,70,Greed,2023-11-05,2023-11-05
2101,2023-11-06 05:30:00,74,Greed,2023-11-06,2023-11-06
2102,2023-11-07 05:30:00,68,Greed,2023-11-07,2023-11-07
2103,2023-11-08 05:30:00,66,Greed,2023-11-08,2023-11-08
2104,2023-11-09 05:30:00,69,Greed,2023-11-09,2023-11-09
2105,2023-11-10 05:30:00,70,Greed,2023-11-10,2023-11-10
2106,2023-11-11 05:30:00,70,Greed,2023-11-11,2023-11-11
2107,2023-11-12 05:30:00,73,Greed,2023-11-12,2023-11-12
2108,2023-11-13 05:30:00,72,Greed,2023-11-13,2023-11-13
2109,2023-11-14 05:30:00,69,Greed,2023-11-14,2023-11-14
2110,2023-11-15 05:30:00,60,Greed,2023-11-15,2023-11-15
2111,2023-11-16 05:30:00,70,Greed,2023-11-16,2023-11-16
2112,2023-11-17 05:30:00,63,Greed,2023-11-17,2023-11-17
2113,2023-11-18 05:30:00,69,Greed,2023-11-18,2023-11-18
2114,2023-11-19 05:30:00,66,Greed,2023-11-19,2023-11-19
2115,2023-11-20 05:30:00,69,Greed,2023-11-20,2023-11-20
2116,2023-11-21 05:30:00,71,Greed,2023-11-21,2023-11-21
2117,2023-11-22 05:30:00,62,Greed,2023-11-22,2023-11-22
2118,2023-11-23 05:30:00,66,Greed,2023-11-23,2023-11-23
2119,2023-11-24 05:30:00,66,Greed,2023-11-24,2023-11-24
2120,2023-11-25 05:30:00,73,Greed,2023-11-25,2023-11-25
2121,2023-11-26 05:30:00,73,Greed,2023-11-26,2023-11-26
2122,2023-11-27 05:30:00,66,Greed,2023-11-27,2023-11-27
2123,2023-11-28 05:30:00,68,Greed,2023-11-28,2023-11-28
2124,2023-11-29 05:30:00,72,Greed,2023-11-29,2023-11-29
2125,2023-11-30 05:30:00,74,Greed,2023-11-30,2023-11-30
2126,2023-12-01 05:30:00,71,Greed,2023-12-01,2023-12-01
2127,2023-12-02 05:30:00,74,Greed,2023-12-02,2023-12-02
2128,2023-12-03 05:30:00,73,Greed,2023-12-03,2023-12-03
2129,2023-12-04 05:30:00,74,Greed,2023-12-04,2023-12-04
2130,2023-12-05 05:30:00,75,Extreme Greed,2023-12-05,2023-12-05
2131,2023-12-06 05:30:00,72,Greed,2023-12-06,2023-12-06
2132,2023-12-07 05:30:00,72,Greed,2023-12-07,2023-12-07
2133,2023-12-08 05:30:00,72,Greed,2023-12-08,2023-12-08
2134,2023-12-09 05:30:00,73,Greed,2023-12-09,2023-12-09
2135,2023-12-10 05:30:00,74,Greed,2023-12-10,2023-12-10
2136,2023-12-11 05:30:00,74,Greed,2023-12-11,2023-12-11
2137,2023-12-12 05:30:00,67,Greed,2023-12-12,2023-12-12
2138,2023-12-13 05:30:00,65,Greed,2023-12-13,2023-12-13
2139,2023-12-14 05:30:00,72,Greed,2023-12-14,2023-12-14
2140,2023-12-15 05:30:00,70,Greed,2023-12-15,2023-12-15
2141,2023-12-16 05:30:00,67,Greed,2023-12-16,2023-12-16
2142,2023-12-17 05:30:00,73,Greed,2023-12-17,2023-12-17
2143,2023-12-18 05:30:00,65,Greed,2023-12-18,2023-12-18
2144,2023-12-19 05:30:00,73,Greed,2023-12-19,2023-12-19
2145,2023-12-20 05:30:00,74,Greed,2023-12-20,2023-12-20
2146,2023-12-21 05:30:00,70,Greed,2023-12-21,2023-12-21
2147,2023-12-22 05:30:00,74,Greed,2023-12-22,2023-12-22
2148,2023-12-23 05:30:00,70,Greed,2023-12-23,2023-12-23
2149,2023-12-24 05:30:00,71,Greed,2023-12-24,2023-12-24
2150,2023-12-25 05:30:00,73,Greed,2023-12-25,2023-12-25
2151,2023-12-26 05:30:00,71,Greed,2023-12-26,2023-12-26
2152,2023-12-27 05:30:00,73,Greed,2023-12-27,2023-12-27
2153,2023-12-28 05:30:00,73,Greed,2023-12-28,2023-12-28
2154,2023-12-29 05:30:00,65,Greed,2023-12-29,2023-12-29
2155,2023-12-30 05:30:00,68,Greed,2023-12-30,2023-12-30
2156,2023-12-31 05:30:00,67,Greed,2023-12-31,2023-12-31
2157,2024-01-01 05:30:00,65,Greed,2024-01-01,2024-01-01
2158,2024-01-02 05:30:00,71,Greed,2024-01-02,2024-01-02
2159,2024-01-03 05:30:00,70,Greed,2024-01-03,2024-01-03
2160,2024-01-04 05:30:00,68,Greed,2024-01-04,2024-01-04
2161,2024-01-05 05:30:00,72,Greed,2024-01-05,2024-01-05
2162,2024-01-06 05:30:00,70,Greed,2024-01-06,2024-01-06
2163,2024-01-07 05:30:00,71,Greed,2024-01-07,2024-01-07
2164,2024-01-08 05:30:00,71,Greed,2024-01-08,2024-01-08
2165,2024-01-09 05:30:00,76,Extreme Greed,2024-01-09,2024-01-09
2166,2024-01-10 05:30:00,73,Greed,2024-01-10,2024-01-10
2167,2024-01-11 05:30:00,76,Extreme Greed,2024-01-11,2024-01-11
2168,2024-01-12 05:30:00,71,Greed,2024-01-12,2024-01-12
2169,2024-01-13 05:30:00,64,Greed,2024-01-13,2024-01-13
2170,2024-01-14 05:30:00,60,Greed,2024-01-14,2024-01-14
2171,2024-01-15 05:30:00,52,Neutral,2024-01-15,2024-01-15
2172,2024-01-16 05:30:00,64,Greed,2024-01-16,2024-01-16
2173,2024-01-17 05:30:00,60,Greed,2024-01-17,2024-01-17
2174,2024-01-18 05:30:00,63,Greed,2024-01-18,2024-01-18
2175,2024-01-19 05:30:00,51,Neutral,2024-01-19,2024-01-19
2176,2024-01-20 05:30:00,52,Neutral,2024-01-20,2024-01-20
2177,2024-01-21 05:30:00,56,Greed,2024-01-21,2024-01-21
2178,2024-01-22 05:30:00,55,Greed,2024-01-22,2024-01-22
2179,2024-01-23 05:30:00,50,Neutral,2024-01-23,2024-01-23
2180,2024-01-24 05:30:00,48,Neutral,2024-01-24,2024-01-24
2181,2024-01-25 05:30:00,52,Neutral,2024-01-25,2024-01-25
2182,2024-01-26 05:30:00,49,Neutral,2024-01-26,2024-01-26
2183,2024-01-27 05:30:00,55,Greed,2024-01-27,2024-01-27
2184,2024-01-28 05:30:00,54,Neutral,2024-01-28,2024-01-28
2185,2024-01-29 05:30:00,55,Greed,2024-01-29,2024-01-29
2186,2024-01-30 05:30:00,61,Greed,2024-01-30,2024-01-30
2187,2024-01-31 05:30:00,60,Greed,2024-01-31,2024-01-31
2188,2024-02-01 05:30:00,63,Greed,2024-02-01,2024-02-01
2189,2024-02-02 05:30:00,63,Greed,2024-02-02,2024-02-02
2190,2024-02-03 05:30:00,60,Greed,2024-02-03,2024-02-03
2191,2024-02-04 05:30:00,60,Greed,2024-02-04,2024-02-04
2192,2024-02-05 05:30:00,60,Greed,2024-02-05,2024-02-05
2193,2024-02-06 05:30:00,64,Greed,2024-02-06,2024-02-06
2194,2024-02-07 05:30:00,62,Greed,2024-02-07,2024-02-07
2195,2024-02-08 05:30:00,66,Greed,2024-02-08,2024-02-08
2196,2024-02-09 05:30:00,72,Greed,2024-02-09,2024-02-09
2197,2024-02-10 05:30:00,74,Greed,2024-02-10,2024-02-10
2198,2024-02-11 05:30:00,71,Greed,2024-02-11,2024-02-11
2199,2024-02-12 05:30:00,70,Greed,2024-02-12,2024-02-12
2200,2024-02-13 05:30:00,79,Extreme Greed,2024-02-13,2024-02-13
2201,2024-02-14 05:30:00,74,Greed,2024-02-14,2024-02-14
2202,2024-02-15 05:30:00,72,Greed,2024-02-15,2024-02-15
2203,2024-02-16 05:30:00,72,Greed,2024-02-16,2024-02-16
2204,2024-02-17 05:30:00,76,Extreme Greed,2024-02-17,2024-02-17
2205,2024-02-18 05:30:00,72,Greed,2024-02-18,2024-02-18
2206,2024-02-19 05:30:00,75,Extreme Greed,2024-02-19,2024-02-19
2207,2024-02-20 05:30:00,72,Greed,2024-02-20,2024-02-20
2208,2024-02-21 05:30:00,78,Extreme Greed,2024-02-21,2024-02-21
2209,2024-02-22 05:30:00,74,Greed,2024-02-22,2024-02-22
2210,2024-02-23 05:30:00,76,Extreme Greed,2024-02-23,2024-02-23
2211,2024-02-24 05:30:00,72,Greed,2024-02-24,2024-02-24
2212,2024-02-25 05:30:00,74,Greed,2024-02-25,2024-02-25
2213,2024-02-26 05:30:00,72,Greed,2024-02-26,2024-02-26
2214,2024-02-27 05:30:00,79,Extreme Greed,2024-02-27,2024-02-27
2215,2024-02-28 05:30:00,82,Extreme Greed,2024-02-28,2024-02-28
2216,2024-02-29 05:30:00,80,Extreme Greed,2024-02-29,2024-02-29
2217,2024-03-01 05:30:00,80,Extreme Greed,2024-03-01,2024-03-01
2218,2024-03-02 05:30:00,80,Extreme Greed,2024-03-02,2024-03-02
2219,2024-03-03 05:30:00,83,Extreme Greed,2024-03-03,2024-03-03
2220,2024-03-04 05:30:00,82,Extreme Greed,2024-03-04,2024-03-04
2221,2024-03-05 05:30:00,90,Extreme Greed,2024-03-05,2024-03-05
2222,2024-03-06 05:30:00,75,Extreme Greed,2024-03-06,2024-03-06
2223,2024-03-07 05:30:00,82,Extreme Greed,2024-03-07,2024-03-07
2224,2024-03-08 05:30:00,81,Extreme Greed,2024-03-08,2024-03-08
2225,2024-03-09 05:30:00,84,Extreme Greed,2024-03-09,2024-03-09
2226,2024-03-10 05:30:00,79,Extreme Greed,2024-03-10,2024-03-10
2227,2024-03-11 05:30:00,82,Extreme Greed,2024-03-11,2024-03-11
2228,2024-03-12 05:30:00,81,Extreme Greed,2024-03-12,2024-03-12
2229,2024-03-13 05:30:00,81,Extreme Greed,2024-03-13,2024-03-13
2230,2024-03-14 05:30:00,88,Extreme Greed,2024-03-14,2024-03-14
2231,2024-03-15 05:30:00,83,Extreme Greed,2024-03-15,2024-03-15
2232,2024-03-16 05:30:00,81,Extreme Greed,2024-03-16,2024-03-16
2233,2024-03-17 05:30:00,79,Extreme Greed,2024-03-17,2024-03-17
2234,2024-03-18 05:30:00,77,Extreme Greed,2024-03-18,2024-03-18
2235,2024-03-19 05:30:00,79,Extreme Greed,2024-03-19,2024-03-19
2236,2024-03-20 05:30:00,74,Greed,2024-03-20,2024-03-20
2237,2024-03-21 05:30:00,78,Extreme Greed,2024-03-21,2024-03-21
2238,2024-03-22 05:30:00,75,Extreme Greed,2024-03-22,2024-03-22
2239,2024-03-23 05:30:00,73,Greed,2024-03-23,2024-03-23
2240,2024-03-24 05:30:00,74,Greed,2024-03-24,2024-03-24
2241,2024-03-25 05:30:00,75,Extreme Greed,2024-03-25,2024-03-25
2242,2024-03-26 05:30:00,81,Extreme Greed,2024-03-26,2024-03-26
2243,2024-03-27 05:30:00,83,Extreme Greed,2024-03-27,2024-03-27
2244,2024-03-28 05:30:00,80,Extreme Greed,2024-03-28,2024-03-28
2245,2024-03-29 05:30:00,79,Extreme Greed,2024-03-29,2024-03-29
2246,2024-03-30 05:30:00,75,Extreme Greed,2024-03-30,2024-03-30
2247,2024-03-31 05:30:00,75,Extreme Greed,2024-03-31,2024-03-31
2248,2024-04-01 05:30:00,79,Extreme Greed,2024-04-01,2024-04-01
2249,2024-04-02 05:30:00,79,Extreme Greed,2024-04-02,2024-04-02
2250,2024-04-03 05:30:00,71,Greed,2024-04-03,2024-04-03
2251,2024-04-04 05:30:00,70,Greed,2024-04-04,2024-04-04
2252,2024-04-05 05:30:00,79,Extreme Greed,2024-04-05,2024-04-05
2253,2024-04-06 05:30:00,75,Extreme Greed,2024-04-06,2024-04-06
2254,2024-04-07 05:30:00,78,Extreme Greed,2024-04-07,2024-04-07
2255,2024-04-08 05:30:00,76,Extreme Greed,2024-04-08,2024-04-08
2256,2024-04-09 05:30:00,80,Extreme Greed,2024-04-09,2024-04-09
2257,2024-04-10 05:30:00,78,Extreme Greed,2024-04-10,2024-04-10
2258,2024-04-11 05:30:00,76,Extreme Greed,2024-04-11,2024-04-11
2259,2024-04-12 05:30:00,79,Extreme Greed,2024-04-12,2024-04-12
2260,2024-04-13 05:30:00,72,Greed,2024-04-13,2024-04-13
